1043,30483,In_transit,14.8548895,120.9052447,13
1044,37915,In_transit,1.4401573,103.841009,1
1045,34102,Out_for_delivery,-20.4207385,-49.9648907,22
1046,25807,Out_for_delivery,15.60223,44.0242,14
1246,34883,Shipped,1.5141685,103.7310074,7
1346,22053,Delivered,16.7665887,-3.0025615,19
1746,46228,In_transit,57.104403,39.175735,20
1047,41889,In_transit,38.235892,115.725833,2
1147,34325,Shipped,-8.0305818,-78.5341407,17
1049,21298,In_transit,1.6388737,103.6680701,4
1050,28872,Delivered,0.120863,117.4800445,14
1350,43661,Order_confirmed,6.737092,124.600287,23
1450,45234,Delivered,33.09803,115.858361,23
1750,44922,Out_for_delivery,47.3410322,1.1586866,18
1051,36223,In_transit,-8.906419,117.7395532,9
1052,48209,Out_for_delivery,48.9323908,2.4774664,20
1152,20765,Delivered,48.5701842,-78.1143214,8
1054,44394,Order_confirmed,12.3290115,122.0752224,16
1254,48379,Delivered,2.3030748,32.7633036,2
1554,21612,Order_confirmed,22.62097,100.721884,24
1055,24682,Shipped,2.0684374,102.5506758,5
1056,45968,Order_confirmed,55.0359955,61.3717568,19
1156,28615,Out_for_delivery,-7.3682379,112.7554346,17
1057,46906,Order_confirmed,19.6594511,-71.5065631,25
1157,46424,Order_confirmed,54.875414,37.2052788,20
1757,35183,Shipped,45.524844,-122.426508,25
1058,43061,Delivered,45.4381658,4.3868779,12
1458,28446,Order_confirmed,36.6493964,139.8816085,4
1059,25201,Out_for_delivery,30.453667,114.872199,25
1060,20264,In_transit,1.8536162,102.9935103,22
1061,44126,Out_for_delivery,-6.3486919,106.0419754,12
1062,49035,Out_for_delivery,13.9884516,100.6181795,1
1066,27504,Order_confirmed,-22.6091889,-47.4073665,16
1069,23869,Out_for_delivery,49.494604,19.7094323,1
1169,24446,Order_confirmed,14.2261156,-5.9753267,3
1073,29325,Delivered,41.576749,120.413376,9
1074,36568,Shipped,35.3387006,25.1443698,22
3175,27080,Out_for_delivery,-6.4301048,-78.720695,18
3075,23677,Delivered,30.166551,103.911314,24
2175,44849,Order_confirmed,46.08336,-73.18245,25
1075,39387,In_transit,23.438818,112.018204,14
1078,24783,Shipped,29.289085,111.189296,2
1079,28177,Delivered,8.5860654,-79.8464804,7
3080,34150,In_transit,1.561923,103.71425,16
1080,45064,In_transit,67.1356306,20.6831751,21
1081,36779,In_transit,59.8063602,30.511306,20
1084,39667,Delivered,14.5638721,121.0327599,4
1085,39017,In_transit,12.647214,102.0032957,8
3085,47986,In_transit,35.2299999,-89.9,2
1086,31586,Shipped,39.3112503,26.2201411,7
1087,29773,Shipped,29.805107,106.395612,17
3088,33350,Order_confirmed,26.58051,114.62836,7
1088,29430,In_transit,-19.066667,31.75,5
1089,27874,Order_confirmed,49.5024864,15.5886328,12
1090,41948,Delivered,26.641774,118.17771,13
3091,30005,Shipped,39.6472855,-8.8615521,10
1091,49257,Out_for_delivery,48.23821,23.5457018,8
1092,47118,Shipped,-1.2468663,110.0926112,3
1093,32128,Delivered,-16.3753091,-58.4059227,19
3093,39478,Shipped,29.4315861,106.912251,23
3193,44096,Shipped,35.3939908,109.1880047,7
1094,34462,Out_for_delivery,33.7200336,-84.5851994,6
3095,36268,Order_confirmed,27.2711,116.580186,22
1095,21255,Order_confirmed,40.7879444,20.1886551,25
1097,48107,Order_confirmed,10.4818973,124.0211737,19
1098,24957,Delivered,40.4385006,49.8051354,11
1103,38961,Delivered,53.2724538,-6.1215213,16
3103,38351,Shipped,13.919217,-15.9259271,19
1105,48091,Delivered,22.270978,113.576677,18
1106,45354,Order_confirmed,52.3211465,104.4410484,22
1107,25229,Order_confirmed,42.5069391,-96.3598367,3
3107,38599,Out_for_delivery,7.5353338,125.75324,6
1108,46940,Order_confirmed,40.882377,122.685217,2
1109,29348,Out_for_delivery,40.0158487,116.4551375,20
3109,46654,Shipped,15.3549925,-91.458364,25
1112,29340,Shipped,0.4818193,31.0550093,25
3113,36966,Shipped,24.7242467,56.4607919,18
1113,47727,Shipped,44.7352635,4.5991033,2
1114,36876,Order_confirmed,10.9570221,-63.8699655,21
1115,32635,Order_confirmed,48.6213459,7.7713453,15
1116,33208,Order_confirmed,9.1669471,-74.1474846,25
3117,35433,In_transit,-6.4901067,106.8306951,18
1117,36697,Delivered,48.9236625,2.3882228,23
1120,48734,Delivered,15.8463,120.272,9
3121,34705,Shipped,19.3267846,-98.9145313,20
1121,49987,In_transit,47.6124206,39.7100993,7
1122,26377,Order_confirmed,17.1274104,-61.846772,10
3123,23020,Shipped,30.89205,121.770149,7
1123,47620,Out_for_delivery,46.6322044,-0.5664231,18
1124,22295,Delivered,40.0678351,44.0788197,2
1126,22792,In_transit,-6.846562,107.601407,1
1128,37708,Delivered,3.1523104,101.7178316,20
1129,40835,Order_confirmed,10.297315,123.89885,16
1130,23179,In_transit,28.447997,109.007094,11
1131,24321,Out_for_delivery,19.2949759,-99.110685,20
3131,30731,Delivered,26.694208,115.939083,12
2132,48097,Shipped,38.1535213,22.3143775,15
1132,35908,Shipped,46.4415095,15.6118498,25
1133,33670,Delivered,42.6978209,23.3245641,16
1135,29522,Shipped,31.557252,34.979243,19
1136,22343,In_transit,39.8314629,116.3220944,8
3136,39345,Shipped,-28.6903818,26.4577466,15
1138,43519,Shipped,22.7238445,-80.9041817,7
1140,36267,Shipped,51.5749669,4.6259996,10
1141,22811,In_transit,-6.760856,-79.8310829,15
3142,42595,Order_confirmed,14.602493,-90.5279231,3
2142,46746,Delivered,48.319875,2.683461,23
1142,37517,Order_confirmed,55.4211657,36.6585689,24
1143,27125,Delivered,32.790891,102.544405,6
3144,27429,Shipped,-7.1234674,111.8479156,21
1144,36021,Out_for_delivery,40.446264,115.345484,2
2145,22406,Order_confirmed,43.4259712,77.0216405,24
1145,43521,In_transit,20.8965838,-105.4093552,14
3145,33276,Delivered,53.0353444,5.6840137,18
1146,25829,Shipped,19.2874648,-99.6494479,16
2146,32996,In_transit,27.096969,119.632262,13
1148,21976,In_transit,14.602493,-90.5279231,12
3148,34243,Shipped,45.0827061,18.5064033,15
1150,36555,Shipped,11.992373,119.853171,18
2150,40896,Out_for_delivery,10.0850213,-67.9195741,23
3150,31379,Shipped,7.5166669,124.3666687,16
1151,22436,In_transit,29.4528,119.89225,6
1153,37711,Order_confirmed,11.8478074,11.0706454,7
2153,48277,In_transit,40.0611652,140.142219,23
3153,31258,Order_confirmed,30.7242628,114.1264237,22
3253,25892,Order_confirmed,-6.9203,113.4257,2
1154,45793,Order_confirmed,49.6321945,16.7112603,25
3154,46956,In_transit,15.9754252,120.3554727,12
2154,23290,Delivered,29.334318,117.001279,19
1158,26451,Shipped,58.3971367,56.4158867,23
2158,37668,Shipped,52.3863062,9.7156831,12
1159,47418,Order_confirmed,5.4459387,10.0471549,15
1160,27124,Shipped,-6.5978669,106.635025,17
2161,34199,Shipped,33.3363836,-111.9343636,13
1161,48011,Out_for_delivery,-20.5362627,47.2459749,16
3262,37441,Shipped,55.556613,57.1576821,19
2362,40506,Shipped,11.2533569,122.7339098,7
1162,39909,Out_for_delivery,-31.4115298,-64.2457699,9
1163,41575,Out_for_delivery,-11.2957096,-75.7727595,19
1165,41429,In_transit,50.0653975,15.7788513,23
1168,23538,Delivered,52.0097259,-8.337871,10
1171,42396,Order_confirmed,13.0968511,-59.6144819,13
2171,49550,Delivered,30.543283,117.062623,21
3173,35573,Out_for_delivery,21.3971282,106.71167,24
1173,31345,Out_for_delivery,47.9956173,0.1924459,21
2174,47298,In_transit,13.0883907,-85.9993997,9
1174,24018,In_transit,64.1405188,-21.9494552,14
1175,27584,In_transit,61.7927812,24.5525054,20
1176,47588,Delivered,4.920956,-75.063129,15
2178,45517,In_transit,45.38193,121.593799,1
1178,20115,Out_for_delivery,21.4674584,-71.1389101,8
3179,48284,In_transit,41.3593636,-8.3718954,7
2179,28593,Delivered,16.7122183,103.7694692,1
1179,28259,Order_confirmed,42.1988667,26.7817371,22
2180,48742,Out_for_delivery,43.9071313,125.3462629,1
2380,44829,Order_confirmed,24.3095344,91.7314903,13
1180,25345,Order_confirmed,5.5047283,153.8190084,7
1181,26094,Out_for_delivery,9.88293,-85.529061,6
3181,21964,In_transit,7.28361,125.84222,8
2181,46445,Out_for_delivery,42.6962642,2.8797149,24
1183,49769,Out_for_delivery,56.6941681,60.8287334,9
1184,27770,In_transit,52.9352213,70.188509,16
1185,44405,Order_confirmed,3.592116,98.668662,9
2385,35756,Shipped,-6.4761564,111.0400034,23
2186,31932,Delivered,65.059972,-13.9922895,19
1186,25542,Delivered,37.489877,117.509921,22
1189,29950,In_transit,38.808984,22.6461855,10
2391,45814,Order_confirmed,-34.7611766,-56.3628409,23
1191,25145,Delivered,40.0877962,49.4030218,23
1192,22319,Order_confirmed,-22.7106685,-43.5522256,3
1193,34888,In_transit,16.875913,97.6439611,18
1194,34797,Shipped,-1.0762009,-46.5547852,12
2396,44193,Out_for_delivery,32.0631839,-102.0375564,10
1196,27664,Out_for_delivery,45.08338,-73.36585,14
1197,46287,Out_for_delivery,35.88518,115.104389,8
1198,30767,In_transit,-12.1966859,44.3124186,15
2200,27852,In_transit,-13.470532,-72.8795,9
1200,40018,Shipped,53.701556,91.680719,14
1201,38739,Shipped,40.4696026,-80.0388543,9
1301,31044,Out_for_delivery,-7.7533886,109.8975853,15
2302,24627,Delivered,24.066095,108.664778,1
1203,37199,Order_confirmed,-41.1822198,174.8294181,20
2207,21530,Order_confirmed,62.216473,135.8549959,10
1207,34822,Delivered,32.61591,63.66681,6
1209,32231,Out_for_delivery,40.4168034,23.0102888,7
1210,41454,Shipped,13.7514954,100.5108479,13
1211,47515,Out_for_delivery,29.8780031,40.1043057,8
2211,32626,Shipped,31.7337799,130.7533097,20
3211,35052,Shipped,36.608183,101.808485,13
1212,24570,Order_confirmed,59.2785729,15.2250924,14
1214,31244,Delivered,40.1912987,44.384146,13
1215,43366,Delivered,12.241259,9.9073986,25
1217,28650,Delivered,5.759368,-73.91453,8
2217,46978,Delivered,24.848984,116.604574,18
1218,23694,Shipped,25.0248314,121.7408654,6
1219,23263,Out_for_delivery,-21.5950536,-48.8163705,8
3219,49581,In_transit,27.495255,119.662909,1
1221,29992,Out_for_delivery,30.108216,104.677091,8
2221,33999,Delivered,59.2452899,18.2238211,13
3222,37716,Out_for_delivery,34.073572,100.695534,8
3322,23021,Delivered,35.6119879,138.9418829,4
1222,21558,In_transit,49.8932232,12.7301543,20
1224,42534,In_transit,-7.0397296,108.6264694,5
1225,25894,Out_for_delivery,16.7702095,-93.3791405,22
2225,32583,Delivered,-19.1097385,-51.736543,20
1229,30067,In_transit,40.8021951,44.5395836,4
2230,33904,Shipped,39.991896,112.214219,22
1230,41352,Out_for_delivery,51.2845164,37.7994394,24
1233,31753,In_transit,35.2086503,26.1052329,2
2237,24458,Shipped,51.961354,21.97131,9
1237,47243,Shipped,23.2997268,113.323144,21
1241,48142,Order_confirmed,42.2368,46.83073,8
1242,32781,Delivered,33.971743,113.213468,11
2243,30099,Out_for_delivery,53.4913801,-2.867264,22
1243,43799,In_transit,-22.2756953,-51.5002318,2
1244,36854,Order_confirmed,-7.7403739,110.0330554,10
3244,34151,Out_for_delivery,-6.2671905,107.1010641,21
1247,29839,Out_for_delivery,38.6319438,-9.0477594,14
1249,31181,Order_confirmed,60.60646,15.6355,8
2250,30094,Delivered,-15.7725451,-69.6840125,22
1250,29331,Out_for_delivery,11.8215864,-86.1306519,5
1251,31053,Shipped,40.417358,117.500558,20
1253,21162,Order_confirmed,56.37737,37.32871,25
1255,29951,Order_confirmed,23.081903,113.274566,10
2257,24537,Order_confirmed,3.8665018,17.9828138,18
1257,23733,Delivered,22.270978,113.576677,19
1258,28732,Out_for_delivery,45.6829132,13.9697218,9
1259,27110,Delivered,47.5113895,1.820875,18
1260,38195,Out_for_delivery,11.1054336,42.3704744,4
1261,24915,Delivered,8.1607397,-75.1078332,20
1263,38235,Out_for_delivery,36.6753224,136.7483601,16
1265,43876,In_transit,45.95,102.05,14
2265,47721,In_transit,32.78,-96.8,21
1267,48938,Shipped,40.425421,-8.7370509,13
2268,49216,In_transit,52.1361219,-8.642661,24
1268,45722,In_transit,-0.7351026,8.7591311,3
3269,42518,Out_for_delivery,3.7953482,10.1367166,3
1269,27383,Out_for_delivery,-6.8392705,111.245751,6
2269,31586,Out_for_delivery,27.283955,105.291643,10
2270,47868,Delivered,56.0181995,29.9291962,10
3270,20385,Delivered,42.99167,143.20028,9
1270,29064,Out_for_delivery,38.776362,114.9416819,20
1272,41358,Out_for_delivery,14.8974128,121.0253575,10
1273,43496,Delivered,42.73583,112.65139,5
2274,35966,In_transit,38.769738,-9.3779954,24
1274,36769,Order_confirmed,-6.9569954,112.5408991,12
1275,32738,Order_confirmed,45.056443,43.6468877,23
1276,39603,Delivered,43.916823,81.324136,5
2277,44010,Out_for_delivery,27.7772091,-97.4435441,13
1277,24282,Order_confirmed,41.340135,-8.1456405,6
2280,42111,Order_confirmed,39.9727653,116.4284919,5
1280,37884,Delivered,-25.6707073,-54.7412036,21
2281,28254,Order_confirmed,-16.5625267,-41.8402054,14
1281,47620,Out_for_delivery,7.1302807,-3.2030756,24
2282,44929,Shipped,45.4292105,12.3679401,10
1282,24135,Delivered,5.3523231,100.3573891,9
3282,37078,Delivered,8.2459842,-75.6906241,7
1285,28712,Out_for_delivery,35.79,-105.99,3
2286,21632,Shipped,52.2283049,21.355139,11
3286,44253,Shipped,14.4066158,120.942358,16
1286,33075,Order_confirmed,3.8480325,11.5020752,1
1287,31354,In_transit,42.8867657,26.44965,10
1288,37263,Shipped,32.032275,118.449305,19
1289,48813,In_transit,-1.7505747,116.0886704,19
1291,39008,Order_confirmed,24.094765,116.00509,6
1293,26123,Out_for_delivery,52.3793432,-114.9182883,8
1294,47615,Order_confirmed,7.7381338,122.8349537,9
2294,29776,Order_confirmed,-7.2538172,-79.129784,1
3294,26579,Shipped,43.3057431,-1.9802013,18
2394,23572,Delivered,49.2917766,31.4465327,4
1295,39300,Delivered,-16.2142869,-69.4575979,20
1297,23689,In_transit,-16.328546,-48.953403,24
1298,32741,Delivered,46.3194856,-0.4546217,16
3299,37045,In_transit,18.5769276,100.2151578,11
1299,28657,Delivered,63.8601923,23.4541136,24
1300,25017,Delivered,55.8437552,38.3176424,21
3202,44421,Order_confirmed,10.4816837,-66.8603112,2
1302,21550,Shipped,39.949597,116.474285,12
1303,21710,In_transit,-4.5204349,-69.9550338,6
1304,49230,Out_for_delivery,38.7960995,-9.1540186,13
2307,27841,Order_confirmed,15.9448806,120.1907996,11
1307,48366,Delivered,24.560159,120.8214265,21
2308,48995,Delivered,11.6818641,122.360249,23
1308,46393,Order_confirmed,3.649442,-76.567956,3
3309,23997,In_transit,62.5898079,50.8599404,3
2309,27197,Order_confirmed,27.0568,27.96979,9
1309,31250,Shipped,55.7942138,37.4827996,21
1313,23121,Out_for_delivery,-7.7276103,110.8582722,21
3316,45626,Out_for_delivery,39.8494377,-86.2666463,19
1316,30265,Shipped,48.3115536,38.2778412,16
1318,37917,Delivered,46.5201168,15.8866431,25
1321,26561,Shipped,-28.73688,31.89571,2
1323,32476,Out_for_delivery,-11.7088712,-40.5940565,1
1325,20609,Delivered,51.7204294,94.442401,21
1326,40816,Delivered,51.2262018,6.7866433,2
3327,20606,Delivered,-8.1883096,113.6472457,9
1327,25434,In_transit,39.2167,-9.2167,3
1328,38768,Order_confirmed,39.163627,117.672041,22
1333,42801,Delivered,49.718789,17.0837083,10
1336,44375,Delivered,29.606703,106.574271,13
1337,40073,Out_for_delivery,32.7089435,115.968206,18
1338,28511,Order_confirmed,48.1734633,23.2972476,12
1342,30055,In_transit,41.9250632,25.5508839,8
3343,27540,Shipped,53.3758568,-3.1605843,6
1343,32556,In_transit,-6.2845079,107.4006862,7
3344,32687,In_transit,-7.5450262,111.6556388,9
1344,32650,Order_confirmed,46.322577,-0.4654102,14
3345,29931,Order_confirmed,29.4837527,116.0460867,22
1345,47188,Delivered,-8.4432485,20.7301263,17
3249,29179,Order_confirmed,55.34534,21.5236836,17
1349,22922,In_transit,15.6338588,103.3421371,18
3349,32224,Order_confirmed,63.4327941,10.4032837,9
3352,30965,Order_confirmed,28.791192,111.59717,7
2352,29061,Delivered,59.162099,15.2696961,2
1352,30710,In_transit,-27.8846801,25.1533426,24
1353,37101,Delivered,29.623319,100.222137,10
2354,36315,Delivered,51.6403247,21.7444457,3
1354,23901,Order_confirmed,37.54,-77.45,25
1355,41324,In_transit,-17.9659326,-49.6503106,8
1356,32028,Shipped,46.65684,87.77418,1
1357,43429,In_transit,29.9108312,-95.6563119,21
1358,49771,Order_confirmed,38.8905198,-7.5457633,6
1359,48264,Delivered,64.128759,29.5197329,1
1360,20247,Shipped,51.341376,19.23964,13
2363,35567,Out_for_delivery,28.0846121,-15.4331673,5
3363,35657,Out_for_delivery,-8.1081,113.7993,19
1363,47473,Out_for_delivery,4.0568941,96.2468873,11
2364,31539,Order_confirmed,42.29,-83.14,19
1364,26716,Shipped,47.7008606,106.9577199,9
1368,47707,Delivered,45.2414259,20.3589241,6
1369,47044,In_transit,52.4908529,20.7239452,9
2370,38882,Shipped,50.1206081,16.4894818,15
1370,42375,In_transit,38.234501,115.519278,16
3372,42314,In_transit,26.155061,32.7160121,11
1372,45345,Delivered,35.1595454,126.8526012,18
1373,43171,Shipped,32.061895,102.990108,1
1374,36879,Out_for_delivery,33.9230243,-84.3150822,19
1376,28436,Out_for_delivery,13.7208503,-88.9365976,4
1379,21837,Order_confirmed,40.284979,117.134151,17
1380,21640,Order_confirmed,9.329496,125.554433,7
1381,21646,Delivered,53.0831775,46.2227118,16
1382,31325,Shipped,9.9141597,-75.4111644,16
2382,41965,In_transit,5.7806339,36.5715924,22
2384,28224,Out_for_delivery,30.9781287,31.162448,13
1384,47561,Out_for_delivery,-6.2822524,107.2518631,2
3985,22423,Out_for_delivery,38.726079,-9.3335286,13
3385,41009,Delivered,2.9370409,98.611191,18
2985,34779,Order_confirmed,39.9061718,20.0613438,24
1385,46792,Order_confirmed,9.939624,126.065213,2
2386,20976,Shipped,47.797708,5.2787119,4
1386,40600,Shipped,7.6115877,126.1255129,17
2387,20292,Shipped,14.563755,-89.352441,21
1387,40852,Shipped,47.4912362,19.0858151,21
1388,47733,Order_confirmed,10.8476607,4.0963821,8
1389,41924,In_transit,-8.2334215,114.3787108,20
1390,21364,Order_confirmed,59.1956358,17.5208614,5
1391,45701,Order_confirmed,8.2414293,124.2469573,24
1393,37524,Delivered,25.45872,119.116289,25
1394,26523,In_transit,48.0459557,37.9666901,21
1400,22682,Order_confirmed,14.4634704,5.2501629,9
1401,34768,Out_for_delivery,52.362743,21.0450997,14
1404,25432,Out_for_delivery,-32.8676273,-68.8225775,20
1405,48961,Delivered,15.1248652,120.6428123,6
1407,49989,Delivered,-7.643739,110.284601,22
1408,42936,Order_confirmed,34.2869441,-4.6605581,14
1410,24197,Order_confirmed,39.2126147,-9.2845234,9
3411,27315,Delivered,-9.5295,119.2674,21
1411,44575,In_transit,50.284234,36.9329429,21
1413,38251,Out_for_delivery,-9.821088,124.4031833,4
3413,48869,Out_for_delivery,26.5419464,86.7567219,7
2113,43579,Shipped,34.2589679,108.9773385,12
2413,23454,Shipped,6.9433577,-70.7168469,3
1414,46829,Out_for_delivery,36.307064,120.39631,3
1415,34822,In_transit,51.287518,27.2018656,14
1416,45391,In_transit,47.6515359,28.0469428,12
1417,44237,Shipped,53.8458953,19.6034448,17
1418,46937,In_transit,31.5165852,50.8144259,5
1419,40585,In_transit,42.1340917,-80.0872429,23
1420,38766,Shipped,37.0507794,22.0083727,14
2421,43731,Order_confirmed,40.9303746,-8.4777484,1
1421,20150,Delivered,22.330081,111.851416,6
1424,30351,In_transit,52.1260857,19.0103213,24
2425,46611,In_transit,26.766695,105.431403,17
1425,25576,Out_for_delivery,22.940196,113.943916,16
1426,42375,Shipped,-3.0029841,115.9467997,16
1427,43506,Delivered,31.77078,35.26916,9
1428,46035,Delivered,57.6888453,11.9943311,1
2431,43835,Out_for_delivery,52.8886634,18.1227285,16
1431,32441,Out_for_delivery,26.241987,119.618419,8
1433,39452,Shipped,41.37536,-8.0186953,20
1434,34376,Out_for_delivery,59.2421439,14.2330452,21
2434,45440,Order_confirmed,59.3337467,18.0732103,4
3436,23908,Out_for_delivery,32.3907895,119.4331388,7
1436,27255,Out_for_delivery,14.5180441,121.0350642,25
1437,21768,In_transit,30.692993,112.573483,25
1438,21171,Delivered,41.245445,119.4015739,15
2438,27502,Out_for_delivery,-7.0408631,113.9250575,13
1439,40360,In_transit,52.382748,1.580316,16
2439,49400,In_transit,56.387721,28.1195609,5
3439,30516,Shipped,34.9442746,132.4282484,14
1440,41908,Shipped,51.4270935,21.3306176,4
1441,41139,Shipped,50.6927144,16.7525932,8
2441,47054,In_transit,51.0350353,15.4122128,4
2443,41056,Delivered,40.5753726,-8.5463483,18
1443,33759,In_transit,-19.6633028,22.1936928,18
1444,32662,Delivered,-37.6981612,176.1595188,21
1445,45832,In_transit,-26.4417804,31.9416226,10
1447,27436,In_transit,49.0096906,2.5479245,12
2447,28134,Out_for_delivery,41.0901834,-73.541744,24
3447,43495,Delivered,14.5682829,121.6224914,21
1451,28403,Delivered,28.572029,109.482078,7
2451,27072,Out_for_delivery,-6.167943,106.540052,8
1453,27146,In_transit,41.0057729,71.6436028,18
2453,36944,Shipped,16.4267638,103.1048449,8
1454,43238,Shipped,12.6643,125.0456,20
2454,26798,Shipped,-6.7050629,111.6198661,8
1456,39872,Order_confirmed,36.9853085,41.8184743,10
1457,34746,Delivered,53.916791,-6.9711886,12
2457,28347,Delivered,18.2943776,105.6745247,2
3457,28253,Delivered,33.45,-111.97,22
1460,24602,Delivered,16.7690892,120.3353957,8
2460,32370,Shipped,52.1940358,104.246923,6
3460,27023,Out_for_delivery,25.2898918,32.5522304,2
1463,45001,In_transit,48.9371252,14.6292015,3
2463,49482,Out_for_delivery,-14.1500098,-43.2521507,19
1469,36758,Delivered,32.943109,35.343616,25
2469,49515,Out_for_delivery,31.236833,121.532286,23
1470,38379,Delivered,-33.8125656,-70.7375968,13
1471,45818,In_transit,58.6073483,14.0368868,15
2471,30435,In_transit,8.748114,124.802831,10
1473,24879,Out_for_delivery,40.79652,111.6440406,19
1476,25336,Delivered,36.7904088,138.7920847,15
1477,34937,In_transit,-18.0524283,44.0341961,16
2477,22337,Shipped,40.0408242,44.5448872,16
1478,46438,Out_for_delivery,47.2550409,-1.5401497,1
2478,32699,In_transit,-12.9361186,45.1501554,18
1480,36638,Shipped,55.96667,24.75,13
1482,45240,Shipped,40.104785,117.116756,22
1483,49605,Order_confirmed,48.6513092,-72.4519727,25
2483,44730,Delivered,49.6087627,18.4861804,13
1484,49840,Out_for_delivery,50.6657079,18.0732903,24
1487,22413,In_transit,50.5658445,14.6542767,3
2487,49741,Order_confirmed,28.0154753,120.6626572,1
1488,37840,Out_for_delivery,-27.3201981,-56.3320773,12
2488,32725,Out_for_delivery,51.06681,15.37221,15
1489,27708,Order_confirmed,25.435964,119.110257,11
1490,46056,Delivered,27.928835,101.280205,8
2490,47838,Out_for_delivery,-13.65232,-41.843571,13
1491,27220,Shipped,-8.6785828,115.4555858,6
1496,27473,Order_confirmed,55.439054,37.7662154,25
2496,42439,Order_confirmed,52.2467738,17.0901297,8
3496,20542,Order_confirmed,51.626324,39.4129061,25
2996,47160,Delivered,-1.145463,136.0396342,5
3996,49567,Out_for_delivery,-7.3594399,112.6839275,2
1498,24172,Delivered,-7.5739492,-78.0699576,23
2498,31359,Out_for_delivery,14.7596318,121.0589081,23
1499,34096,Delivered,-41.1822198,174.8294181,16
1500,34421,Out_for_delivery,37.6623635,139.1346049,10
1501,40762,In_transit,54.7275411,37.1811404,24
2501,26030,In_transit,-21.6437404,-45.9420118,2
3501,24577,Shipped,-8.0230452,111.4111932,2
1502,24709,In_transit,38.088041,114.322047,6
1503,24402,In_transit,37.3520055,68.6767454,16
2503,40710,Out_for_delivery,34.341574,108.93977,15
3503,39345,Out_for_delivery,48.6138851,14.2281446,22
4503,40885,Out_for_delivery,-8.7224002,115.1746415,14
5505,30667,Delivered,48.560407,38.6487184,23
6505,31582,Delivered,-8.271291,124.725037,5
7505,46997,Out_for_delivery,-8.073071,113.1173534,4
1505,20319,Out_for_delivery,10.554131,123.0143845,13
1508,47006,Delivered,5.3523231,100.3573891,15
2508,40651,In_transit,42.5076746,20.3190646,4
3508,32672,Order_confirmed,18.601533,100.980225,19
1511,24703,Order_confirmed,41.1062224,-7.3199429,2
2511,39022,Delivered,49.7995264,18.4900139,13
1512,28241,Out_for_delivery,-25.2631384,-57.2536314,3
1513,25631,Order_confirmed,30.7,-88.11,20
6513,37916,Order_confirmed,35.858731,112.389438,1
5513,40208,Delivered,-7.3363345,109.1434108,25
5514,28977,Order_confirmed,48.3424531,24.5753746,13
1514,45915,Out_for_delivery,22.63964,114.020922,20
4515,29506,Shipped,39.2393667,-8.9485146,13
6515,44404,Delivered,38.396542,114.210844,9
1515,44191,Delivered,7.3750631,-6.4769877,25
1516,42702,Out_for_delivery,0.033333,22.55,18
4517,21422,Shipped,15.0759838,108.7125791,22
1517,44463,Shipped,30.89205,121.770149,4
1519,29438,Order_confirmed,42.76667,23.56667,12
1520,28512,In_transit,49.7115204,23.1314414,24
4523,42069,Shipped,29.948677,109.088095,25
1523,32117,In_transit,49.935213,21.8727139,15
1525,36522,Order_confirmed,14.549965,-86.8270545,24
5525,45479,Out_for_delivery,49.2574664,-123.0419607,23
3525,20794,Order_confirmed,45.9380817,16.7806658,3
1526,34604,Order_confirmed,49.7115204,23.1314414,8
1527,33614,Shipped,56.8134441,13.9368114,18
1532,39540,Delivered,-6.9485479,113.6561725,9
